recall,precision
0.9605839416058394,0.11869222096956032
0.9587591240875912,0.12018482935309727
0.9569343065693431,0.12171571813202117
0.9558394160583942,0.12339222614840989
0.9547445255474453,0.12511358745038023
0.9529197080291971,0.1268029721723083
0.9514598540145985,0.12858833974548683
0.9503649635036496,0.13047399539031967
0.9492700729927007,0.13242706583167863
0.9478102189781021,0.134385510996119
0.9463503649635037,0.13641624579124578
0.9445255474452555,0.1384623615643893
0.9423357664233577,0.14051700680272108
0.9401459854014599,0.142651456418208
0.9397810218978102,0.14513583586968776
0.9383211678832116,0.14754662840746055
0.9364963503649635,0.14997954293062132
0.9354014598540146,0.15263220581229156
0.9328467153284672,0.155144157814871
0.9295620437956205,0.15762113992202487
0.9273722627737226,0.1603964145941169
0.9259124087591241,0.16340332345742625
0.922992700729927,0.16628312183575514
0.9218978102189781,0.16962127316680098
0.9193430656934306,0.17281833150384193
0.9153284671532846,0.1758889122659373
0.9124087591240876,0.17930144158359032
0.9102189781021898,0.18303243798620283
0.908029197080292,0.18694116763092644
0.9065693430656935,0.19117986608173632
0.904014598540146,0.19540864626065005
0.9014598540145985,0.19983818770226539
0.8989051094890511,0.20451714689030973
0.8959854014598541,0.20936380692478254
0.8930656934306569,0.2144609991235758
0.8886861313868614,0.21950779771026774
0.8846715328467153,0.22492344808388234
0.8813868613138686,0.23087954110898662
0.8759124087591241,0.23661638568470866
0.871897810218978,0.24310572911366643
0.8686131386861314,0.25028919970554214
0.864963503649635,0.2578048515174589
0.8613138686131386,0.2658855340243353
0.8572992700729927,0.2744158878504673
0.8507299270072993,0.2827853936673541
0.8470802919708029,0.2928337118344688
0.8416058394160584,0.3030223390275953
0.8372262773722627,0.31454819690113806
0.8321167883211679,0.3267880177726817
0.8273722627737227,0.3403903903903904
0.8186131386861314,0.35361816175311367
0.8131386861313868,0.36966981914717106
0.8058394160583942,0.38669001751313486
0.7934306569343066,0.40304041527623286
0.7832116788321168,0.42269056529446525
0.7726277372262774,0.44474789915966384
0.7613138686131387,0.4693969396939694
0.7525547445255475,0.4996365398594621
0.7372262773722628,0.5300446077145107
0.7218978102189781,0.5661133371493989
0.7058394160583942,0.608750393452943
0.6879562043795621,0.658860538273331
0.6562043795620438,0.7067610062893082
0.6255474452554745,0.7692998204667864
0.5857664233576643,0.8398744113029827
0.5284671532846715,0.9084065244667503
0.4467153284671533,0.9577464788732394
0.34635036496350363,0.9875130072840791
0.23394160583941606,0.993798449612403
0.11861313868613138,1.0
0.0,1.0
