recall,precision
1.0,0.041666666666666664
1.0,0.041880858784396735
1.0,0.04209086764929342
1.0,0.0423017012308726
1.0,0.04251531011618805
1.0,0.0427310872516352
1.0,0.04294839990076904
1.0,0.043168606916327706
1.0,0.043391083680566434
1.0,0.043615178712013855
1.0,0.0438422943606464
1.0,0.044071086503428634
1.0,0.04430298765274135
1.0,0.0445373422300828
1.0,0.044773465660206575
1.0,0.045012837596281975
1.0,0.045254782793380056
1.0,0.04549859562096549
1.0,0.045745805258290397
1.0,0.045995715922488085
1.0,0.04624759996660823
1.0,0.04650303864620757
1.0,0.04676052533846518
1.0,0.04702167750258874
1.0,0.047285763059064526
1.0,0.04755201538144613
1.0,0.047822108661498886
1.0,0.048095287703580236
1.0,0.0483707610100234
1.0,0.048650262570911706
1.0,0.04893214859827943
1.0,0.0492181947405828
1.0,0.04950760486854569
1.0,0.0497995433543678
1.0,0.05009585126776866
1.0,0.05039570635859183
1.0,0.05069824477917895
1.0,0.051005376740075124
1.0,0.051316252616758366
1.0,0.05162997893795083
1.0,0.05194853906455122
1.0,0.05227006830961996
1.0,0.052596601158264505
1.0,0.05292723937633751
1.0,0.05326103676357483
1.0,0.053601145555168546
1.0,0.0539445753568716
1.0,0.054291370220105446
1.0,0.05464373076619585
1.0,0.05500069495462939
1.0,0.05536124712701109
1.0,0.05572767875105621
1.0,0.056097857345376485
1.0,0.056474138106791166
1.0,0.05685550082101806
1.0,0.05724086625888577
1.0,0.0576326904271477
1.0,0.05803113150231496
1.0,0.058432654783250715
1.0,0.058841023026595295
1.0,0.05925387182339351
1.0,0.05967384045326267
1.0,0.060099804729876326
1.0,0.060530571216292996
1.0,0.06097024123965487
1.0,0.06141498348225174
1.0,0.061864879955332214
1.0,0.062322818701345456
1.0,0.06278758755128408
1.0,0.06325789581858457
1.0,0.06373823603856509
1.0,0.06422443774634826
1.0,0.06471811406275554
1.0,0.06521943868901865
1.0,0.06572703113135915
1.0,0.06624417075212244
1.0,0.06676951260666249
1.0,0.06730161815442927
1.0,0.06784393445835069
1.0,0.06839506172839506
1.0,0.06895349995021408
1.0,0.0695228772933765
1.0,0.07009996203973175
1.0,0.07068851120298066
1.0,0.07128702679053966
1.0,0.07189389810272781
1.0,0.0725130890052356
1.0,0.0731430382086557
1.0,0.07378206323415816
1.0,0.0744343526629763
1.0,0.07509624247682048
1.0,0.0757720819542085
1.0,0.07646019653306835
1.0,0.07715877437325905
0.9996389891696751,0.07784431137724551
0.9996389891696751,0.07857102321094149
0.9996389891696751,0.0793091596494243
0.9996389891696751,0.08006361139222207
0.9992779783393502,0.08080336291452592
0.9992779783393502,0.0815845319500118
0.9992779783393502,0.08238340426798417
0.9992779783393502,0.08319557572660875
0.9992779783393502,0.0840290215840442
0.9992779783393502,0.08487673249110757
0.9992779783393502,0.08573906579110395
0.9992779783393502,0.08662181192301674
0.9992779783393502,0.08752292417631063
0.9992779783393502,0.08844015592050611
0.9992779783393502,0.08937970228292809
0.9992779783393502,0.09033942558746737
0.9992779783393502,0.09131697017682766
0.9992779783393502,0.0923189807557616
0.9992779783393502,0.09334007755859046
0.9992779783393502,0.09438723317192935
0.9992779783393502,0.09545815084319068
0.9992779783393502,0.0965502807910984
0.9992779783393502,0.0976711362032463
0.9992779783393502,0.09881832137374603
0.9992779783393502,0.0999891630242387
0.9992779783393502,0.1011917818234993
0.9992779783393502,0.10241989195589432
0.9992779783393502,0.10368206165486758
0.9992779783393502,0.1049757281553398
0.9992779783393502,0.10629800307219663
0.9992779783393502,0.1076582007700984
0.9992779783393502,0.10905366007406823
0.9992779783393502,0.11048136026183444
0.9992779783393502,0.11195146612740142
0.9992779783393502,0.11346122315133629
0.9992779783393502,0.11500747881003823
0.9992779783393502,0.11660137326761869
0.9992779783393502,0.11823501772670966
0.9992779783393502,0.11992028420414176
0.9992779783393502,0.12165428734672351
0.9992779783393502,0.12343366778149387
0.9992779783393502,0.12527154236060825
0.9992779783393502,0.12716497450268754
