fpr,tpr
0.0,0.0
0.0,0.0815884476534296
0.0,0.10794223826714801
0.0,0.1263537906137184
0.0,0.14115523465703972
0.0,0.15703971119133575
0.0,0.16895306859205775
0.0,0.17617328519855596
0.0,0.1844765342960289
0.0,0.19819494584837546
0.0,0.20288808664259927
0.0,0.20649819494584837
0.0,0.21191335740072204
0.0,0.21624548736462093
0.0,0.22563176895306858
0.0,0.22888086642599278
0.0,0.2339350180505415
0.0,0.23790613718411552
0.0,0.24187725631768953
0.0,0.24620938628158845
0.0,0.2516245487364621
0.0,0.2563176895306859
0.0,0.26101083032490974
0.0,0.26498194945848375
0.0,0.2682310469314079
0.0,0.27220216606498193
0.0,0.2754512635379061
0.0,0.2808664259927798
0.0,0.28303249097472927
0.0,0.2870036101083033
0.0,0.29025270758122745
0.0,0.2963898916967509
0.0,0.30108303249097473
0.0,0.30541516245487366
0.0,0.3097472924187726
0.0,0.3133574007220217
0.0,0.31841155234657037
0.0,0.3212996389891697
0.0,0.32779783393501805
0.0,0.32996389891696754
0.0,0.3346570397111913
0.0,0.3379061371841155
0.0,0.3407942238267148
0.0,0.344043321299639
0.0,0.3483754512635379
0.0,0.35451263537906136
0.0,0.35776173285198554
0.0,0.3635379061371841
1.5696123057604773e-05,0.3667870036101083
1.5696123057604773e-05,0.3703971119133574
1.5696123057604773e-05,0.3743682310469314
1.5696123057604773e-05,0.38303249097472925
1.5696123057604773e-05,0.3927797833935018
1.5696123057604773e-05,0.396028880866426
1.5696123057604773e-05,0.40938628158844764
1.5696123057604773e-05,0.4202166064981949
1.5696123057604773e-05,0.42815884476534294
1.5696123057604773e-05,0.43068592057761734
1.5696123057604773e-05,0.4389891696750903
1.5696123057604773e-05,0.4447653429602888
1.5696123057604773e-05,0.45342960288808665
1.5696123057604773e-05,0.459927797833935
1.5696123057604773e-05,0.4675090252707581
1.5696123057604773e-05,0.4750902527075812
1.5696123057604773e-05,0.5072202166064982
1.5696123057604773e-05,0.5173285198555957
1.5696123057604773e-05,0.5303249097472924
4.7088369172814315e-05,0.5592057761732852
6.278449223041909e-05,0.6187725631768953
6.278449223041909e-05,0.6765342960288808
9.417673834562863e-05,0.7166064981949458
0.00012556898446083818,0.763898916967509
0.0001569612305760477,0.7689530685920578
0.00018835347669125726,0.7833935018050542
0.0002197457228064668,0.7873646209386281
0.00025113796892167636,0.8064981949458484
0.0002982263380944907,0.8137184115523466
0.0003296185842097002,0.8379061371841156
0.00036101083032490973,0.8400722021660649
0.0003924030764401193,0.8490974729241877
0.0004394914456129336,0.8552346570397112
0.00047088369172814315,0.8602888086642599
0.0005022759378433527,0.8675090252707581
0.0005336681839585622,0.8714801444043321
0.0005650604300737718,0.8740072202166065
0.0006121487992465861,0.8758122743682311
0.0006435410453617957,0.8783393501805055
0.00069062941453461,0.8794223826714801
0.0007377177837074243,0.8826714801444043
0.0007691100298226338,0.8844765342960289
0.0008318945220530529,0.8873646209386281
0.0008789828912258672,0.8909747292418773
0.000957463506513891,0.8916967509025271
0.0011144247370899387,0.8942238267148015
0.0011458169832051484,0.8967509025270758
0.0011772092293203579,0.8992779783393502
0.0012242975984931722,0.9018050541516246
0.001302778213781196,0.9036101083032491
0.001444043321299639,0.9046931407942238
0.0015696123057604772,0.9054151624548736
0.0016794851671637105,0.9064981949458484
0.0017265735363365248,0.9075812274368231
0.0018992308899701774,0.9097472924187726
0.0019463192591429917,0.9122743682310469
0.0020247998744310157,0.9140794223826715
0.00207188824360383,0.9148014440433213
0.0021660649819494585,0.9155234657039711
0.0022288494741798774,0.9169675090252708
0.002338722335583111,0.9184115523465703
0.0024015068278135303,0.9191335740072202
0.0025113796892167633,0.9205776173285198
0.0026212525506199968,0.9223826714801444
0.0027154292889656254,0.924187725631769
0.0028566943964840686,0.9252707581227437
0.0029037827656568827,0.9263537906137184
0.0029979595040025113,0.9274368231046931
0.003029351750117721,0.9292418772563177
0.0031392246115209545,0.9306859205776173
0.003233401349866583,0.9314079422382672
0.0033275780882122117,0.9324909747292419
0.003437450949615445,0.9332129963898917
0.0034688431957306544,0.9339350180505415
0.0035944121801914928,0.9350180505415162
0.0038141579029979597,0.935740072202166
0.003924030764401193,0.9379061371841155
0.0040652958719196355,0.9386281588447654
0.004175168733322869,0.9393501805054152
0.004206560979438079,0.940072202166065
0.004363522210014127,0.9407942238267148
0.0044890911944749645,0.9418772563176895
0.004583267932820594,0.9425992779783393
0.004771621409511851,0.9433212996389891
0.004850102024799874,0.9447653429602888
0.004912886517030294,0.9465703971119134
0.005054151624548736,0.9476534296028881
0.005226808978182389,0.948375451263538
0.005415162454873646,0.9494584837545126
0.005509339193219275,0.9509025270758122
0.005650604300737718,0.9516245487364621
0.0057918694082561605,0.9523465703971119
0.006121487992465861,0.9530685920577617
0.006262753099984304,0.9537906137184116
0.006294145346099514,0.9552346570397112
0.006560979438078794,0.955956678700361
0.006890598022288494,0.9570397111913357
0.007126039868152566,0.9577617328519855
0.0074085700831894525,0.9584837545126353
0.007502746821535081,0.9595667870036101
0.00783236540574478,0.9602888086642599
0.008146287866896876,0.9613718411552347
0.008177680113012085,0.9620938628158845
0.008350337466645739,0.9631768953068592
0.009778684664887773,0.9638989169675091
0.010249568356615916,0.9649819494584837
0.010610579186940826,0.9657039711191335
0.011426777585936274,0.9664259927797834
0.01203892638518286,0.9675090252707581
0.01233715272327735,0.9685920577617328
0.012619682938314237,0.9693140794223827
0.012917909276408727,0.9700361010830325
0.013231831737560823,0.9711191335740073
0.014048030136556271,0.9718411552346571
0.015225239365876629,0.9725631768953069
0.016041437764872078,0.9732851985559566
0.017909276408727044,0.9740072202166065
0.018505729084916024,0.9747292418772563
0.019463192591429916,0.9754512635379061
0.019981164652330876,0.976173285198556
0.021723434311725003,0.9768953068592058
0.021786218803955423,0.9779783393501805
0.022288494741798774,0.9787003610108304
0.023905195416732066,0.9794223826714802
0.024658609323497095,0.98014440433213
0.02677758593627374,0.9808664259927797
0.028174540888400566,0.9815884476534296
0.029304661748548108,0.9823104693140794
0.030638832208444513,0.9830324909747292
0.03233401349866583,0.984115523465704
0.03391932192748391,0.9848375451263538
0.03671323183173756,0.9855595667870036
0.03925600376706953,0.9862815884476535
0.04137498037984618,0.9870036101083033
0.04953696436980066,0.9877256317689531
0.051404803013655624,0.988086642599278
0.05898603045047873,0.9888086642599277
0.05928425678857322,0.9895306859205776
0.06485638047402292,0.9906137184115523
0.06699105320985717,0.9913357400722022
0.07578088212211584,0.992057761732852
0.07788416261183488,0.9927797833935018
0.07973630513263225,0.9935018050541516
0.09766127766441689,0.9942238267148015
0.11863129806937686,0.9949458483754513
0.13170616857636164,0.9956678700361011
0.14082561607283,0.9963898916967509
0.14828127452519227,0.9978339350180505
0.17052268089781825,0.9985559566787003
0.28271856851357713,0.9992779783393502
0.434154763773348,0.9996389891696751
1.0,1.0
