recall,precision
1.0,0.041666666666666664
1.0,0.041874527588813305
1.0,0.042084472804618654
1.0,0.04229653382195755
1.0,0.04251074278698588
1.0,0.04272713250038562
1.0,0.042945736434108525
1.0,0.043166588748636436
1.0,0.04338972431077694
1.0,0.043615178712013855
1.0,0.04384368223618607
1.0,0.044073891390475586
1.0,0.04430653081463235
1.0,0.044541639196642495
1.0,0.04477925605004931
1.0,0.04501942173609193
1.0,0.04526217748656024
1.0,0.04550756542739325
1.0,0.04575562860304928
1.0,0.04600641100167749
1.0,0.04626073015130766
1.0,0.04651709545240814
1.0,0.04677631801141545
1.0,0.047038445863333785
1.0,0.04730352812596059
1.0,0.04757161503056948
1.0,0.047842757953642616
1.0,0.04811700944969428
1.0,0.04839442328523009
1.0,0.04867505447388768
1.0,0.04895982466373261
1.0,0.049247070954895375
1.0,0.049537707673873776
1.0,0.049831795203914585
1.0,0.05012939537072226
1.0,0.05043057148579023
1.0,0.05073538839130355
1.0,0.05104391250667993
1.0,0.051356211876819255
1.0,0.05167235622213517
1.0,0.05199339289736467
1.0,0.052317455520719224
1.0,0.052645583092595406
1.0,0.05297785258004055
1.0,0.05331434290553545
1.0,0.053655135009491345
1.0,0.054000311915159076
1.0,0.05434995879606012
1.0,0.05470416304605419
1.0,0.05506301435216475
1.0,0.05542771385692846
1.0,0.055796152684056806
1.0,0.05616952245767008
1.0,0.05654792283352047
1.0,0.0569314561709999
1.0,0.05732022762545266
1.0,0.05771434524429628
1.0,0.058113920067135214
1.0,0.058519066230062325
1.0,0.058929901074353794
1.0,0.05934781677165017
1.0,0.05977041256689108
1.0,0.06019906984830704
1.0,0.060633919971981434
0.9996389891696751,0.061053049345151475
0.9996389891696751,0.06150053304904051
0.9996389891696751,0.06195462478184991
0.9996389891696751,0.062415472004327836
0.9996389891696751,0.0628832265976291
0.9996389891696751,0.06335804503020319
0.9996389891696751,0.06384156041777142
0.9996389891696751,0.06433101781938991
0.9996389891696751,0.06482803830215625
0.9996389891696751,0.06533279852771158
0.9996389891696751,0.0658454807029225
0.9996389891696751,0.06636627279917552
0.9996389891696751,0.06689536878216124
0.9996389891696751,0.06743296885273847
0.9996389891696751,0.06797927969950654
0.9996389891696751,0.06853451476375516
0.9996389891696751,0.06910061888600519
0.9996389891696751,0.06967439987922097
0.9996389891696751,0.07025778950573429
0.9996389891696751,0.07085103116524231
0.9996389891696751,0.07145437654830718
0.9996389891696751,0.0720680859924002
0.9996389891696751,0.0726924288564528
0.9996389891696751,0.07332768391504688
0.9996389891696751,0.07397413977345586
0.9996389891696751,0.07463410689738821
0.9996389891696751,0.07530595594234431
0.9996389891696751,0.07598792535675082
0.9996389891696751,0.07668235945721406
0.9996389891696751,0.07738960313024036
0.9996389891696751,0.07811001410437235
0.9996389891696751,0.07884396355353075
0.9996389891696751,0.07959183673469387
0.9996389891696751,0.08035403366221706
0.9996389891696751,0.0811309698212716
0.9996389891696751,0.08192307692307692
0.9996389891696751,0.08273327556843646
0.9996389891696751,0.08355713811521169
0.9996389891696751,0.08439757383644732
0.9996389891696751,0.08525508790295268
0.9996389891696751,0.08613020622725434
0.9996389891696751,0.08702347653917471
0.9996389891696751,0.08793546952904188
0.9996389891696751,0.08886678006354504
0.9996389891696751,0.08981802847967822
0.9996389891696751,0.0907898619626873
0.9992779783393502,0.09175285070273137
0.9992779783393502,0.09276761177022588
0.9992779783393502,0.09380506981157652
0.9992779783393502,0.09486599492768524
0.9992779783393502,0.09595119245701608
0.9992779783393502,0.09706150501437688
0.9992779783393502,0.09819781467291046
0.9992779783393502,0.09936104530117022
0.9992779783393502,0.1005521650682941
0.9992779783393502,0.1017721891315538
0.9992779783393502,0.1030260170469349
0.9992779783393502,0.10430719372950974
0.9992779783393502,0.10562063570801694
0.9992779783393502,0.10696757738532288
0.9992779783393502,0.1083493169452382
0.9992779783393502,0.10976722052583575
0.9992779783393502,0.11122272672479608
0.9992779783393502,0.11271735146801319
0.9992779783393502,0.11425269327609691
0.9992779783393502,0.11583043896723438
0.9992779783393502,0.11745735381481796
0.9992779783393502,0.11912549492167326
0.9992779783393502,0.12084170086440234
0.9992779783393502,0.12260807937632884
0.9992779783393502,0.12443245673184986
0.9992779783393502,0.1263061829796943
0.9992779783393502,0.1282372017604818
0.9992779783393502,0.1302281816043284
0.9992779783393502,0.13228195937873358
0.9989169675090253,0.13435299830055838
0.9989169675090253,0.13654757204895382
0.9989169675090253,0.1388080666198455
0.9989169675090253,0.14114466435421344
0.9989169675090253,0.1435612742554737
0.9989169675090253,0.14606207770270271
0.9989169675090253,0.1486515525948211
0.9989169675090253,0.15133450010938526
0.9989169675090253,0.1541160744123872
0.9989169675090253,0.15700181570585564
0.9989169675090253,0.15999768705909564
0.9989169675090253,0.16311973117962625
0.9989169675090253,0.16635603919918235
0.9989169675090253,0.16972336379807398
0.9989169675090253,0.17322982533024478
0.9989169675090253,0.17688422936776832
0.9985559566787003,0.18063083654411285
0.9985559566787003,0.18460922378695854
0.9985559566787003,0.18876680543233468
0.9985559566787003,0.19311596732528102
0.9985559566787003,0.19767026370328022
0.9985559566787003,0.20245937637241984
0.9978339350180505,0.2073207320732073
0.9978339350180505,0.21258267958775573
0.9978339350180505,0.21811868686868688
0.9978339350180505,0.2239507373197213
0.9974729241877256,0.23001998001998003
0.9963898916967509,0.23626091422701592
0.996028880866426,0.24304087385482734
0.9953068592057762,0.2501360914534567
0.9953068592057762,0.25785634118967454
0.9953068592057762,0.2660940063700415
0.9945848375451264,0.2746485893729439
0.9945848375451264,0.28399134109885577
0.9945848375451264,0.2939921032974069
0.9945848375451264,0.3047229288795487
0.9935018050541516,0.3159223969693491
0.9935018050541516,0.32836177067175754
0.9935018050541516,0.3418208918146814
0.9927797833935018,0.35617148037818935
0.9913357400722022,0.3715329454742254
0.9913357400722022,0.3889518413597734
0.9898916967509025,0.4074294205052006
0.9888086642599277,0.42796875
0.9888086642599277,0.4512355848434926
0.9873646209386282,0.47656386129987804
0.9870036101083033,0.5054538731743391
0.9855595667870036,0.5375073833431778
0.9833935018050541,0.5735944409349337
0.9808664259927797,0.6148449875537452
0.9768953068592058,0.6617754952311079
0.9732851985559566,0.7174028738690793
0.9675090252707581,0.7817969661610268
0.9574007220216606,0.856036152356359
0.9292418772563177,0.9299132947976878
0.868231046931408,0.9864643150123051
0.7581227436823105,0.9962049335863378
0.640072202166065,0.9977490151941475
0.5194945848375452,0.9993055555555556
0.3862815884476534,0.9990662931839402
0.0,1.0
